x,y,C_pct_1m
429266.313,6057265.5,1.22110439
424886.313,6056665.5,1.22111319
431696.313,6057865.5,1.22111614
422276.313,6057925.5,1.22115942
431786.313,6057055.5,1.22117519
424466.313,6057445.5,1.2211776
424946.313,6056695.5,1.22118612
432656.313,6058105.5,1.22120521
424856.313,6056545.5,1.22120811
431756.313,6057085.5,1.22122931
423176.313,6056995.5,1.22126174
422276.313,6058165.5,1.22128533
425066.313,6055525.5,1.22128622
423386.313,6056785.5,1.22129361
431756.313,6057055.5,1.22130583
423596.313,6055735.5,1.22132487
424856.313,6056575.5,1.22132937
428996.313,6057175.5,1.22133057
424826.313,6056575.5,1.22133063
425816.313,6056755.5,1.22136148
422666.313,6057475.5,1.22136165
425216.313,6055765.5,1.22136792
424886.313,6056545.5,1.2213692
425216.313,6055795.5,1.2213694
422756.313,6057835.5,1.22138809
425246.313,6055795.5,1.22140526
424886.313,6056575.5,1.22140866
424826.313,6056545.5,1.2214111
424976.313,6055525.5,1.22142659
425216.313,6055825.5,1.22145135
423896.313,6056395.5,1.22147669
425066.313,6055465.5,1.22149357
422846.313,6055705.5,1.22149437
429026.313,6057145.5,1.22150121
423656.313,6055585.5,1.22151699
424526.313,6055495.5,1.22151991
425246.313,6055765.5,1.22152383
429056.313,6057925.5,1.22156813
422336.313,6057415.5,1.22158855
423116.313,6056905.5,1.2215943
423116.313,6055705.5,1.22159753
430496.313,6058495.5,1.22160521
424676.313,6056995.5,1.22160621
425006.313,6055465.5,1.2216093
423056.313,6056335.5,1.22161199
429026.313,6057895.5,1.22165185
429296.313,6058315.5,1.22166483
429266.313,6058315.5,1.22167
424196.313,6057055.5,1.22167202
429086.313,6057895.5,1.22168176
423836.313,6055495.5,1.22168189
429296.313,6058285.5,1.22170271
429266.313,6058345.5,1.22171313
429086.313,6057925.5,1.22172489
423236.313,6055735.5,1.22172589
429026.313,6057925.5,1.22173543
429296.313,6058345.5,1.22174846
431366.313,6056305.5,1.22178357
429056.313,6057895.5,1.22180863
424796.313,6056755.5,1.22181316
426026.313,6056995.5,1.22182448
421766.313,6056335.5,1.2218871
423086.313,6055825.5,1.22189424
423026.313,6055735.5,1.22192071
422096.313,6057895.5,1.22193282
431516.313,6058615.5,1.22193425
425246.313,6055825.5,1.22197354
422066.313,6057715.5,1.22198549
423356.313,6056725.5,1.22198708
423326.313,6056725.5,1.22199493
426086.313,6056995.5,1.22201911
424436.313,6055915.5,1.22202242
432026.313,6056515.5,1.22202374
423356.313,6056695.5,1.22203373
423326.313,6056695.5,1.22203915
422126.313,6057745.5,1.22205425
423386.313,6056725.5,1.22205892
431786.313,6057085.5,1.22207103
431576.313,6057865.5,1.22208676
422186.313,6057625.5,1.22209289
432026.313,6056575.5,1.22210845
424886.313,6056605.5,1.22213543
423146.313,6056905.5,1.22214503
423356.313,6056665.5,1.22215591
424346.313,6056365.5,1.22219334
431756.313,6057925.5,1.22220333
424166.313,6056875.5,1.22223537
425036.313,6055465.5,1.22224431
422576.313,6057835.5,1.22226321
422096.313,6056335.5,1.22227663
422036.313,6056335.5,1.22228261
423026.313,6056995.5,1.22229279
425876.313,6056395.5,1.22234853
422186.313,6055795.5,1.22238409
422456.313,6057565.5,1.22238428
422156.313,6057895.5,1.22239632
422936.313,6055675.5,1.22241448
422546.313,6057415.5,1.22241577
424196.313,6055885.5,1.22241713
431996.313,6058285.5,1.22245553
423266.313,6056425.5,1.22245883
422846.313,6055825.5,1.22247756
425906.313,6056425.5,1.22248766
431156.313,6058375.5,1.22249043
421946.313,6055855.5,1.22252868
431726.313,6057355.5,1.22252936
424406.313,6056485.5,1.22256417
423236.313,6056365.5,1.22259101
425846.313,6056395.5,1.22259704
425006.313,6056695.5,1.22260257
425876.313,6056425.5,1.22261593
424526.313,6055525.5,1.22261622
422186.313,6055765.5,1.22262618
422186.313,6055825.5,1.22262816
422126.313,6055765.5,1.22263135
424136.313,6056455.5,1.22265592
425846.313,6056425.5,1.22266361
425816.313,6056395.5,1.2226837
422156.313,6055765.5,1.22270991
422576.313,6057445.5,1.22271324
423086.313,6057565.5,1.22272997
425906.313,6056395.5,1.22278905
425816.313,6056425.5,1.22279263
432086.313,6056485.5,1.22285004
421826.313,6055885.5,1.22285286
423506.313,6055675.5,1.22287008
424886.313,6056905.5,1.22288279
424166.313,6056755.5,1.2228937
422996.313,6057415.5,1.22289787
422876.313,6055825.5,1.22291574
429206.313,6058225.5,1.22295716
422816.313,6055765.5,1.22295827
424586.313,6057265.5,1.22297018
422006.313,6055885.5,1.2229751
421796.313,6056305.5,1.22301807
422996.313,6057505.5,1.22302883
432026.313,6056425.5,1.2230349
423206.313,6056875.5,1.22304201
423956.313,6056425.5,1.22304626
428726.313,6058675.5,1.22305592
432056.313,6056545.5,1.22307219
424286.313,6056935.5,1.22307399
423446.313,6057025.5,1.223076
431696.313,6058705.5,1.22308612
431786.313,6056965.5,1.22309226
421766.313,6056305.5,1.22310169
432386.313,6057505.5,1.22310866
431756.313,6057025.5,1.22311047
426086.313,6056965.5,1.22311852
422996.313,6055885.5,1.22316463
431996.313,6057655.5,1.22318031
421796.313,6056335.5,1.22318099
431756.313,6056965.5,1.22318247
424676.313,6055705.5,1.2232188
423206.313,6056815.5,1.2232281
432026.313,6056395.5,1.22323259
424826.313,6056665.5,1.22323435
425756.313,6056815.5,1.22324079
423326.313,6056635.5,1.22324285
431966.313,6057745.5,1.22324285
425036.313,6055525.5,1.22324667
422216.313,6057595.5,1.22324824
423386.313,6055855.5,1.22324912
432086.313,6056395.5,1.22325331
432086.313,6056425.5,1.22325821
431786.313,6056995.5,1.22325887
428726.313,6058705.5,1.22325988
431786.313,6057025.5,1.2232634
431756.313,6056995.5,1.22326803
432056.313,6056425.5,1.22326812
431396.313,6056335.5,1.22331379
422216.313,6056965.5,1.22332109
431246.313,6056185.5,1.22332214
424436.313,6057505.5,1.22333472
428726.313,6058735.5,1.22334222
428846.313,6057145.5,1.22337166
424436.313,6057535.5,1.22338544
422036.313,6055855.5,1.22339265
422096.313,6056365.5,1.22340161
423086.313,6056635.5,1.22341834
423896.313,6055495.5,1.22342849
422486.313,6056335.5,1.22348498
423026.313,6056635.5,1.22350681
422486.313,6056545.5,1.22352736
422186.313,6056455.5,1.22352979
423446.313,6055585.5,1.22353979
423296.313,6056365.5,1.22355283
423386.313,6056695.5,1.22356742
422996.313,6057865.5,1.22359746
422426.313,6058375.5,1.2236125
431756.313,6058705.5,1.22361727
423086.313,6055855.5,1.22362914
422606.313,6057835.5,1.22363386
432206.313,6057565.5,1.22363985
432206.313,6057595.5,1.22364446
423866.313,6056335.5,1.22364688
432206.313,6057625.5,1.22364907
425486.313,6056335.5,1.22365996
422966.313,6055885.5,1.22369698
424196.313,6056725.5,1.22370423
424856.313,6056905.5,1.22371283
422186.313,6057565.5,1.22373309
422906.313,6055735.5,1.22373522
422456.313,6058435.5,1.22374231
423056.313,6056635.5,1.22374621
424286.313,6057505.5,1.22379193
432446.313,6057535.5,1.22379732
424916.313,6056695.5,1.22381676
431486.313,6057865.5,1.22390181
425276.313,6055495.5,1.22390886
431786.313,6056875.5,1.22391512
432686.313,6058195.5,1.22392405
430436.313,6057865.5,1.22398136
426026.313,6056965.5,1.22398452
422456.313,6056305.5,1.22401483
422966.313,6057385.5,1.22408477
422936.313,6057385.5,1.22409122
423086.313,6058135.5,1.22410976
423416.313,6055615.5,1.22412232
422456.313,6056335.5,1.22413698
422426.313,6056305.5,1.22413944
422996.313,6057385.5,1.22415903
422966.313,6057415.5,1.22416077
423146.313,6056875.5,1.22416463
432536.313,6057925.5,1.22417619
422096.313,6055855.5,1.22419402
422456.313,6057385.5,1.22421842
424526.313,6055705.5,1.22422009
422156.313,6056845.5,1.22424288
422936.313,6057415.5,1.22424805
422156.313,6055885.5,1.22426711
422186.313,6056845.5,1.22427816
423056.313,6057565.5,1.22429928
424376.313,6056365.5,1.22430489
423116.313,6055735.5,1.22430834
424196.313,6056455.5,1.22435675
422246.313,6057145.5,1.22438359
424166.313,6056845.5,1.22442415
424136.313,6056515.5,1.22443467
424136.313,6056485.5,1.22443632
422216.313,6057835.5,1.22444835
422126.313,6056875.5,1.22444932
422216.313,6057805.5,1.22445191
422486.313,6056305.5,1.22445721
424166.313,6056485.5,1.2244574
424166.313,6056515.5,1.22445773
424796.313,6055585.5,1.22447926
424436.313,6055645.5,1.2244875
431936.313,6057655.5,1.22449466
424166.313,6056455.5,1.22450269
425336.313,6055735.5,1.22451694
428906.313,6057175.5,1.22453146
429146.313,6057265.5,1.22453615
422426.313,6056335.5,1.22454523
431786.313,6057115.5,1.22454689
428516.313,6057235.5,1.22456919
422126.313,6056845.5,1.22457063
431816.313,6058375.5,1.22457274
432056.313,6056605.5,1.22457494
424346.313,6056545.5,1.2246261
432656.313,6058195.5,1.22467001
430796.313,6058345.5,1.2246701
421976.313,6056905.5,1.22467319
431996.313,6057685.5,1.22468379
431966.313,6057715.5,1.22469706
431906.313,6057655.5,1.22470614
425876.313,6056755.5,1.224707
432146.313,6057715.5,1.22473658
431936.313,6057685.5,1.22474209
424136.313,6056755.5,1.22474775
431906.313,6057685.5,1.22475097
421946.313,6056935.5,1.22475764
421916.313,6056905.5,1.22476018
421916.313,6056935.5,1.22476062
422936.313,6057445.5,1.22476139
432056.313,6056395.5,1.22476227
431996.313,6057715.5,1.22476923
431996.313,6057745.5,1.22477357
431966.313,6057685.5,1.22477371
424766.313,6056935.5,1.22477611
428906.313,6057445.5,1.2247831
422006.313,6056905.5,1.22479171
431906.313,6057715.5,1.22479569
421946.313,6056905.5,1.22479772
422816.313,6055675.5,1.22482229
431306.313,6058615.5,1.22482809
421976.313,6056935.5,1.22483564
432566.313,6057895.5,1.22485068
431996.313,6058405.5,1.22487215
422036.313,6057955.5,1.22487243
424496.313,6055405.5,1.22488556
422276.313,6058135.5,1.22489555
423536.313,6056755.5,1.22491459
424286.313,6056455.5,1.22493564
429146.313,6057025.5,1.22494105
431516.313,6056875.5,1.22494169
425696.313,6056755.5,1.22494454
431966.313,6058405.5,1.22494777
431906.313,6058405.5,1.22494976
431936.313,6058405.5,1.22497221
431546.313,6056875.5,1.22497328
423416.313,6055825.5,1.22500418
424826.313,6056875.5,1.22501821
431966.313,6058435.5,1.22503288
422006.313,6056935.5,1.22503516
426056.313,6056965.5,1.22504841
422156.313,6057925.5,1.22506406
422066.313,6055825.5,1.22507467
431876.313,6058345.5,1.22507781
423446.313,6057595.5,1.22509522
431876.313,6056215.5,1.22509773
423356.313,6056635.5,1.22509877
424286.313,6057265.5,1.22510305
428906.313,6057565.5,1.22511402
422606.313,6057475.5,1.22511685
423956.313,6055675.5,1.22512012
432086.313,6056575.5,1.22512752
431756.313,6057355.5,1.22513283
431906.313,6058435.5,1.22513875
431726.313,6056935.5,1.22516603
432176.313,6056485.5,1.22517209
431276.313,6058165.5,1.22517458
432176.313,6056515.5,1.22517704
432146.313,6056545.5,1.22519193
422126.313,6056905.5,1.22521155
431996.313,6058435.5,1.22521407
432056.313,6056575.5,1.22521833
431846.313,6056185.5,1.22522421
431846.313,6056215.5,1.22522903
431816.313,6056155.5,1.22522915
431816.313,6056245.5,1.22524356
422156.313,6056905.5,1.22524833
422126.313,6056935.5,1.22525225
431876.313,6056185.5,1.22525495
431846.313,6056155.5,1.22525988
431936.313,6056485.5,1.22527113
431876.313,6056155.5,1.2252906
432086.313,6056605.5,1.22529444
429116.313,6057295.5,1.22529537
430886.313,6058315.5,1.22531165
423176.313,6056365.5,1.22531287
431846.313,6056245.5,1.22531488
431816.313,6056215.5,1.22531979
421886.313,6055855.5,1.22532139
424196.313,6056605.5,1.22532357
432176.313,6056545.5,1.22534405
424406.313,6056455.5,1.22535872
423986.313,6056335.5,1.22536159
431186.313,6058375.5,1.22538422
424526.313,6055585.5,1.22538881
431816.313,6056185.5,1.22539602
432176.313,6056455.5,1.22541021
422036.313,6056845.5,1.22542617
422576.313,6057505.5,1.22542876
422036.313,6055825.5,1.22543466
422096.313,6056305.5,1.22543802
423476.313,6055585.5,1.2254498
431906.313,6056545.5,1.22545236
431366.313,6058615.5,1.22550772
428816.313,6057145.5,1.22552115
422216.313,6057025.5,1.2255492
425636.313,6056755.5,1.22557105
432146.313,6056395.5,1.22557712
431936.313,6058435.5,1.22561407
424676.313,6057115.5,1.22563211
424496.313,6056905.5,1.22566083
422096.313,6056875.5,1.22566345
424466.313,6056815.5,1.22566677
424076.313,6056905.5,1.22566863
422996.313,6057895.5,1.22568328
424796.313,6055615.5,1.2257032
422096.313,6056845.5,1.22570364
424286.313,6056395.5,1.2257059
422066.313,6056845.5,1.22570672
422036.313,6056875.5,1.22571015
431876.313,6056245.5,1.22571028
422246.313,6057505.5,1.22571526
422216.313,6057145.5,1.22572477
424826.313,6056695.5,1.22574274
424646.313,6057055.5,1.2257456
421886.313,6056665.5,1.22575753
432116.313,6056485.5,1.22575921
421976.313,6055855.5,1.22577779
429056.313,6057325.5,1.22578649
424646.313,6056485.5,1.22578711
429206.313,6057145.5,1.22578999
424406.313,6056665.5,1.22580285
424316.313,6057505.5,1.22582981
422456.313,6057835.5,1.22584845
423986.313,6055645.5,1.22584989
425936.313,6057055.5,1.22585304
423956.313,6055645.5,1.22585358
423926.313,6055645.5,1.22585699
422066.313,6056875.5,1.22586914
431876.313,6058315.5,1.22590129
422156.313,6056875.5,1.22590408
424766.313,6056905.5,1.22591665
424886.313,6056815.5,1.22592814
423926.313,6055675.5,1.22593652
424496.313,6057445.5,1.2259383
424136.313,6056605.5,1.2259909
423596.313,6055765.5,1.22601139
432206.313,6056395.5,1.22601961
424856.313,6056845.5,1.22604642
424286.313,6056635.5,1.22604776
424496.313,6056875.5,1.2260528
424166.313,6056575.5,1.22606462
424136.313,6056575.5,1.22607361
424136.313,6056545.5,1.22607497
431576.313,6056185.5,1.22608981
432146.313,6056425.5,1.22610876
432236.313,6056395.5,1.22613102
424166.313,6056545.5,1.22614307
432206.313,6056425.5,1.22614617
422036.313,6056935.5,1.22614875
432116.313,6056425.5,1.22615928
425876.313,6056815.5,1.22616485
432176.313,6056395.5,1.22617479
428876.313,6057115.5,1.22618539
432116.313,6056515.5,1.2262098
423446.313,6055615.5,1.22622142
425066.313,6055495.5,1.22622432
422096.313,6057715.5,1.22623346
431756.313,6057265.5,1.226266
432116.313,6056455.5,1.226281
428996.313,6058675.5,1.2262979
422966.313,6057085.5,1.22632574
429056.313,6057295.5,1.22633885
429086.313,6057325.5,1.22634676
423866.313,6055585.5,1.22634938
429236.313,6058105.5,1.22635124
432146.313,6056455.5,1.22635206
432146.313,6056485.5,1.226357
432116.313,6056545.5,1.22637675
422096.313,6058195.5,1.22638224
422966.313,6057505.5,1.22638728
422066.313,6056935.5,1.22638869
429236.313,6058075.5,1.22638914
428876.313,6057055.5,1.22639611
422336.313,6057835.5,1.22641886
432596.313,6057925.5,1.22642594
429206.313,6058075.5,1.22643505
429206.313,6058105.5,1.22643765
432536.313,6057895.5,1.22644028
422546.313,6057505.5,1.226441
423386.313,6056455.5,1.22644483
422096.313,6056905.5,1.22646626
422066.313,6056905.5,1.22646944
422096.313,6056935.5,1.22650699
424766.313,6055555.5,1.22651994
432086.313,6057685.5,1.22652018
431306.313,6056245.5,1.22652072
424646.313,6055795.5,1.22654462
422036.313,6056905.5,1.22655357
432296.313,6057895.5,1.22656048
424916.313,6056815.5,1.22656869
431726.313,6056905.5,1.22657917
428816.313,6057085.5,1.22658186
423056.313,6058015.5,1.22658445
422816.313,6055825.5,1.22658885
424286.313,6057415.5,1.22659319
423026.313,6056365.5,1.22662617
422306.313,6056695.5,1.22666293
428936.313,6057325.5,1.22671274
432296.313,6057925.5,1.2267271
421856.313,6056725.5,1.22673391
428876.313,6057085.5,1.22673502
428816.313,6057115.5,1.2267398
432506.313,6057925.5,1.2267786
432266.313,6057865.5,1.22677969
423116.313,6055675.5,1.22678324
423086.313,6056395.5,1.22678655
428846.313,6057115.5,1.22679344
424856.313,6056635.5,1.22679381
424046.313,6055915.5,1.22679514
425906.313,6056785.5,1.22680228
424736.313,6056935.5,1.22680256
432266.313,6057895.5,1.22681276
432506.313,6057895.5,1.22681443
421826.313,6056665.5,1.22681638
421826.313,6056695.5,1.22681705
432266.313,6057925.5,1.2268173
423056.313,6056905.5,1.22682603
422276.313,6056665.5,1.22682786
422786.313,6055675.5,1.22689191
423086.313,6055885.5,1.22689311
421886.313,6056725.5,1.2268932
421856.313,6056665.5,1.22689468
422306.313,6056725.5,1.22690582
422216.313,6057775.5,1.22692555
424946.313,6056545.5,1.22693569
424436.313,6055765.5,1.22694918
423176.313,6056935.5,1.22695611
423116.313,6056335.5,1.22697983
422306.313,6056665.5,1.22698678
431336.313,6056155.5,1.22698995
425006.313,6056935.5,1.22699521
424166.313,6056605.5,1.22699698
428876.313,6057145.5,1.22701361
421856.313,6056695.5,1.22701688
423356.313,6056575.5,1.22701907
423296.313,6056455.5,1.22703024
424436.313,6056485.5,1.22703137
432296.313,6057865.5,1.22705407
422186.313,6056905.5,1.22706624
422276.313,6056725.5,1.22707115
431636.313,6058555.5,1.22708099
421736.313,6055855.5,1.22708153
425426.313,6056365.5,1.22710714
432596.313,6057865.5,1.22710922
424886.313,6056725.5,1.22711049
432176.313,6056425.5,1.22711161
425006.313,6056575.5,1.2271291
424946.313,6056605.5,1.22713262
424946.313,6056575.5,1.22713592
424916.313,6056575.5,1.22713854
422036.313,6056305.5,1.22714533
431276.313,6056425.5,1.22714536
425006.313,6056545.5,1.22717328
424976.313,6056545.5,1.22717625
425096.313,6055525.5,1.22718302
425006.313,6056605.5,1.22720543
424976.313,6056605.5,1.22721018
424496.313,6057475.5,1.22721124
424406.313,6056545.5,1.22721283
424976.313,6056575.5,1.2272139
424916.313,6056605.5,1.22721664
424916.313,6056545.5,1.22722135
424016.313,6056425.5,1.22723358
423026.313,6056455.5,1.22723507
429086.313,6057235.5,1.2272421
424496.313,6056815.5,1.22725207
428786.313,6058825.5,1.22725948
422066.313,6058165.5,1.22726862
424196.313,6056665.5,1.22727511
422066.313,6058195.5,1.22727952
422306.313,6057475.5,1.22728533
432296.313,6058135.5,1.2273078
422276.313,6056695.5,1.22731433
422486.313,6057655.5,1.2273534
424196.313,6056695.5,1.22735401
422096.313,6058225.5,1.22735419
424166.313,6056725.5,1.22735434
424166.313,6056695.5,1.22735948
424136.313,6056695.5,1.22736437
431966.313,6056605.5,1.22737738
423026.313,6056935.5,1.22738171
422786.313,6055735.5,1.227387
423416.313,6055585.5,1.2273988
424136.313,6056665.5,1.22740826
422036.313,6056365.5,1.22741884
424826.313,6056725.5,1.22743754
424136.313,6056725.5,1.2274384
424166.313,6056665.5,1.22744328
422726.313,6057595.5,1.22746588
422756.313,6057595.5,1.22746792
432266.313,6058135.5,1.22747884
424886.313,6056875.5,1.22748264
425816.313,6056815.5,1.22748501
431996.313,6056605.5,1.22748925
431966.313,6056575.5,1.22749413
424406.313,6056635.5,1.22749427
424196.313,6056575.5,1.22749758
431786.313,6057235.5,1.22750064
431756.313,6058345.5,1.22750197
431936.313,6056575.5,1.22750377
424556.313,6057325.5,1.22751506
432266.313,6058075.5,1.22751796
423386.313,6056485.5,1.22753519
431756.313,6058315.5,1.22756188
431996.313,6056545.5,1.22761119
423326.313,6056605.5,1.22761423
431546.313,6056155.5,1.22763412
425666.313,6056755.5,1.22764393
431516.313,6056185.5,1.22764804
432146.313,6056515.5,1.22765841
431966.313,6056425.5,1.22768653
423776.313,6055585.5,1.22768745
424766.313,6056755.5,1.22770488
431576.313,6056155.5,1.22770577
424436.313,6056575.5,1.22771189
432236.313,6056425.5,1.22771612
431546.313,6056215.5,1.22772424
431546.313,6056245.5,1.22772792
431366.313,6058585.5,1.22773197
431516.313,6056245.5,1.22773727
432056.313,6057655.5,1.2277402
432296.313,6058075.5,1.227752
431516.313,6056215.5,1.22777407
431576.313,6056245.5,1.22779989
431996.313,6056485.5,1.22780412
431516.313,6056155.5,1.22780552
421886.313,6056695.5,1.22782442
432296.313,6058105.5,1.22783753
432656.313,6058015.5,1.22784229
432266.313,6058105.5,1.22784655
423026.313,6055885.5,1.22785081
429266.313,6057235.5,1.22785289
423296.313,6056335.5,1.22786543
431456.313,6057025.5,1.22790845
431426.313,6056965.5,1.22790853
424496.313,6057505.5,1.22791001
431426.313,6056995.5,1.22791286
431426.313,6057025.5,1.22791716
432686.313,6058045.5,1.22791812
424466.313,6056845.5,1.22792226
431906.313,6056605.5,1.22792328
422456.313,6057685.5,1.2279264
424496.313,6056845.5,1.22792662
431486.313,6056965.5,1.22793149
431966.313,6056545.5,1.22794499
431456.313,6056965.5,1.22798082
431456.313,6056995.5,1.22798515
422846.313,6057925.5,1.22799974
431426.313,6058675.5,1.22802555
431486.313,6058675.5,1.22803079
431456.313,6058675.5,1.2280334
431486.313,6058735.5,1.2280398
431456.313,6058705.5,1.22804287
431426.313,6058705.5,1.22804765
431486.313,6056995.5,1.22805741
431486.313,6057025.5,1.22806176
423956.313,6055735.5,1.22807109
421946.313,6056845.5,1.228084
431456.313,6058735.5,1.22808814
429296.313,6058225.5,1.22809344
421976.313,6055795.5,1.22812804
431426.313,6058735.5,1.22813635
432656.313,6058075.5,1.22813924
432686.313,6057985.5,1.22815203
422006.313,6056875.5,1.22815952
421976.313,6056875.5,1.22816254
421916.313,6056845.5,1.22816795
423476.313,6055615.5,1.22817715
431486.313,6058705.5,1.22819803
421976.313,6056845.5,1.22820262
431546.313,6056185.5,1.22820594
421916.313,6056875.5,1.22820896
432686.313,6057955.5,1.22822827
432656.313,6057955.5,1.22823792
421946.313,6056875.5,1.22824653
432626.313,6057955.5,1.22824753
432626.313,6057985.5,1.2282523
424796.313,6056935.5,1.2282532
425366.313,6055555.5,1.22826938
423836.313,6055555.5,1.22827654
422066.313,6058225.5,1.22829307
432626.313,6058045.5,1.22830224
431906.313,6056455.5,1.22831462
431936.313,6056605.5,1.22831885
424346.313,6056515.5,1.22831973
425996.313,6056635.5,1.22832945
423146.313,6056815.5,1.22834247
432026.313,6056605.5,1.22835256
422396.313,6057505.5,1.22837048
423146.313,6056485.5,1.22839497
431906.313,6056485.5,1.22840042
424556.313,6056815.5,1.22840368
423056.313,6056965.5,1.22841608
424826.313,6056635.5,1.22841735
424166.313,6057355.5,1.22843888
422096.313,6055885.5,1.22844468
431996.313,6056515.5,1.22845718
429266.313,6058165.5,1.22845813
431966.313,6056485.5,1.22846209
431966.313,6056515.5,1.22846689
431936.313,6056455.5,1.228467
422246.313,6056665.5,1.22847375
422216.313,6056695.5,1.22847722
431936.313,6056545.5,1.22848134
425696.313,6056785.5,1.22848145
431786.313,6057265.5,1.2284995
432116.313,6056395.5,1.22850419
422606.313,6057505.5,1.22852032
422006.313,6056845.5,1.22856426
431906.313,6056515.5,1.22856724
422936.313,6056395.5,1.22856844
425636.313,6056815.5,1.22857549
423986.313,6055675.5,1.22859626
429296.313,6058165.5,1.22861491
429296.313,6058195.5,1.22861751
432656.313,6057985.5,1.22864785
431996.313,6056455.5,1.22865008
425636.313,6056785.5,1.22867742
432566.313,6057865.5,1.22869889
431336.313,6056305.5,1.22872232
432236.313,6058135.5,1.22872865
432596.313,6057895.5,1.22873053
422306.313,6058165.5,1.22873513
432206.313,6058135.5,1.2287375
432566.313,6057925.5,1.22874484
422246.313,6056695.5,1.22875768
432686.313,6058015.5,1.22876449
422486.313,6057625.5,1.22877023
432626.313,6058015.5,1.22878373
422966.313,6056575.5,1.22880893
422216.313,6058315.5,1.22882426
432656.313,6058045.5,1.22885972
423026.313,6057565.5,1.22886057
422246.313,6056995.5,1.22886748
424946.313,6056785.5,1.22886941
422216.313,6057745.5,1.22887165
422936.313,6057535.5,1.2288745
422246.313,6056725.5,1.22891986
422936.313,6055735.5,1.22892901
424796.313,6056905.5,1.22894119
424106.313,6056425.5,1.22895926
423266.313,6055645.5,1.22896412
422156.313,6057685.5,1.22896698
425906.313,6056815.5,1.2289783
424286.313,6057385.5,1.229001
424976.313,6056815.5,1.22904138
432506.313,6057865.5,1.22904207
424586.313,6056935.5,1.22905076
428846.313,6059065.5,1.2290568
429266.313,6057205.5,1.22907176
432536.313,6057865.5,1.22907307
424796.313,6055555.5,1.22908362
425666.313,6056815.5,1.22910962
422216.313,6056665.5,1.22912505
431996.313,6056575.5,1.22914558
422396.313,6057745.5,1.22916593
428876.313,6059065.5,1.22917567
422756.313,6057565.5,1.22921443
431336.313,6058645.5,1.22923418
432446.313,6057385.5,1.22923656
424646.313,6057115.5,1.229244
422786.313,6055705.5,1.22924608
423416.313,6056335.5,1.22927434
424646.313,6057085.5,1.22929914
428846.313,6059095.5,1.22930134
428846.313,6059125.5,1.22930276
428816.313,6059125.5,1.22930495
422276.313,6058225.5,1.22930566
423116.313,6056845.5,1.22930739
423026.313,6056845.5,1.22931155
423836.313,6055615.5,1.2293281
428876.313,6059095.5,1.22933929
432116.313,6057655.5,1.22935534
432476.313,6057925.5,1.22935822
431126.313,6058375.5,1.22935854
431336.313,6056215.5,1.22936439
431396.313,6056215.5,1.22937267
423446.313,6057565.5,1.22938026
432176.313,6057685.5,1.22938205
428816.313,6059095.5,1.22938468
431636.313,6057865.5,1.22938602
424316.313,6056485.5,1.22940511
425486.313,6056455.5,1.22942148
422456.313,6057655.5,1.22942363
422246.313,6057745.5,1.22943219
431396.313,6056245.5,1.22943686
429026.313,6057235.5,1.22944982
431396.313,6056155.5,1.22945435
431366.313,6056185.5,1.2294549
431366.313,6056155.5,1.2294615
424856.313,6056665.5,1.22946162
423026.313,6056575.5,1.22946979
431786.313,6057175.5,1.22947177
424226.313,6057355.5,1.22947358
432116.313,6057745.5,1.22949043
431396.313,6056185.5,1.22949763
431366.313,6056215.5,1.22950363
432176.313,6057715.5,1.22950814
432146.313,6057655.5,1.22950822
432176.313,6057745.5,1.22951271
422486.313,6057835.5,1.22952793
432176.313,6057655.5,1.22953955
425906.313,6056755.5,1.22954743
424766.313,6056785.5,1.22955672
432146.313,6057745.5,1.22956236
432116.313,6057685.5,1.22956243
425456.313,6056365.5,1.22956772
422216.313,6056725.5,1.22957138
431576.313,6056215.5,1.22957861
424466.313,6057475.5,1.22958133
422966.313,6057475.5,1.2296092
428876.313,6059125.5,1.22962438
428816.313,6059065.5,1.22962644
431336.313,6056185.5,1.22962716
422186.313,6056485.5,1.22964981
431876.313,6058285.5,1.22965462
422906.313,6055855.5,1.22965474
431906.313,6056575.5,1.22966066
431876.313,6058255.5,1.2296608
423086.313,6056575.5,1.22971201
432476.313,6057865.5,1.22972548
423056.313,6056845.5,1.2297428
422486.313,6057685.5,1.22974366
424136.313,6056785.5,1.22975153
424886.313,6056635.5,1.22975175
431336.313,6057985.5,1.22975929
422156.313,6056635.5,1.2297666
423056.313,6056365.5,1.22977763
424196.313,6056485.5,1.22978248
432356.313,6057505.5,1.22979815
432476.313,6057895.5,1.22979918
432446.313,6057895.5,1.22980862
423086.313,6056605.5,1.22982992
424736.313,6056785.5,1.22983402
423026.313,6056605.5,1.22983458
432416.313,6057895.5,1.22985851
424646.313,6055825.5,1.22986015
422306.313,6055885.5,1.22986313
432416.313,6057925.5,1.22986315
431966.313,6056395.5,1.22986949
431756.313,6057895.5,1.22987519
432056.313,6056365.5,1.22987582
432236.313,6057925.5,1.22988091
432446.313,6057925.5,1.22989431
424106.313,6056365.5,1.22990171
423056.313,6056605.5,1.22991276
422516.313,6057595.5,1.22991561
428576.313,6057205.5,1.22993747
432206.313,6056455.5,1.22994067
432416.313,6057865.5,1.2299469
431756.313,6057205.5,1.22995347
425516.313,6056665.5,1.2299576
429056.313,6057235.5,1.22996161
422186.313,6056635.5,1.22996617
432416.313,6057505.5,1.22999362
423056.313,6055885.5,1.23000922
424886.313,6056845.5,1.23001435
